id,user_id,username,action,resource,result,ip,created_time
288,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.759529+08
289,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.761528+08
290,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.771536+08
291,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.776529+08
292,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.78153+08
293,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.790528+08
294,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.792527+08
295,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.792527+08
296,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.797528+08
297,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.802529+08
298,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.807537+08
299,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.818526+08
300,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.822527+08
301,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.823527+08
302,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.825527+08
303,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.831535+08
304,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.832527+08
305,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:54:35.835527+08
306,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.535891+08
307,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.536893+08
308,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.536893+08
309,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.55643+08
310,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.557447+08
311,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.558444+08
312,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.584437+08
313,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.627443+08
314,1,admin,news.update,news:{news_id},SUCCESS,127.0.0.1,2026-07-22 10:56:54.669835+08
315,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:57:40.531135+08
316,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:57:40.532135+08
317,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 10:57:40.532135+08
318,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.287461+08
319,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.305467+08
320,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.309461+08
321,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.311461+08
322,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.312461+08
323,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.313472+08
324,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.316461+08
325,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.323461+08
326,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.335468+08
327,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.33946+08
328,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.346461+08
329,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.346461+08
330,1,admin,product.update,product:{product_id},SUCCESS,127.0.0.1,2026-07-22 11:17:33.347467+08
331,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:32:03.648341+08
332,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:32:03.64857+08
333,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:32:03.649194+08
334,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:36:31.168468+08
335,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:36:31.711737+08
336,1,admin,news.update,news:9,SUCCESS,127.0.0.1,2026-07-22 11:39:18.17614+08
337,1,admin,news.update,news:9,SUCCESS,127.0.0.1,2026-07-22 11:39:18.745439+08
338,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:40:19.559827+08
339,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:40:21.181211+08
340,1,admin,news.update,news:1,SUCCESS,127.0.0.1,2026-07-22 11:40:21.452142+08
341,1,admin,news.update,news:1,SUCCESS,127.0.0.1,2026-07-22 11:40:23.062966+08
342,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:43:28.395994+08
343,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:43:28.492057+08
344,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:43:28.563785+08
345,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:45:17.39944+08
346,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:45:17.399276+08
347,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:45:17.400521+08
348,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:45:35.986258+08
349,1,admin,product.update,product:26,SUCCESS,127.0.0.1,2026-07-22 11:49:51.78353+08
350,1,admin,product.update,product:41,SUCCESS,127.0.0.1,2026-07-22 11:49:51.790834+08
351,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:49:51.792966+08
352,1,admin,product.update,product:39,SUCCESS,127.0.0.1,2026-07-22 11:49:51.794174+08
353,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:49:51.797285+08
354,1,admin,product.update,product:42,SUCCESS,127.0.0.1,2026-07-22 11:49:51.798837+08
355,1,admin,product.update,product:40,SUCCESS,127.0.0.1,2026-07-22 11:49:51.804714+08
356,1,admin,product.update,product:28,SUCCESS,127.0.0.1,2026-07-22 11:49:51.813368+08
357,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:49:51.831132+08
358,1,admin,product.update,product:27,SUCCESS,127.0.0.1,2026-07-22 11:49:51.833142+08
359,1,admin,product.update,product:38,SUCCESS,127.0.0.1,2026-07-22 11:49:51.834934+08
360,1,admin,product.update,product:25,SUCCESS,127.0.0.1,2026-07-22 11:49:51.83667+08
361,1,admin,product.update,product:37,SUCCESS,127.0.0.1,2026-07-22 11:49:51.837549+08
362,1,admin,product.update,product:24,SUCCESS,127.0.0.1,2026-07-22 11:49:51.839107+08
363,1,admin,product.update,product:36,SUCCESS,127.0.0.1,2026-07-22 11:49:51.890981+08
364,1,admin,product.update,product:35,SUCCESS,127.0.0.1,2026-07-22 11:49:51.907166+08
365,1,admin,product.update,product:34,SUCCESS,127.0.0.1,2026-07-22 11:49:51.908964+08
366,1,admin,product.update,product:22,SUCCESS,127.0.0.1,2026-07-22 11:49:51.90853+08
367,1,admin,product.update,product:21,SUCCESS,127.0.0.1,2026-07-22 11:49:51.909735+08
368,1,admin,product.update,product:23,SUCCESS,127.0.0.1,2026-07-22 11:49:51.910959+08
369,1,admin,product.update,product:33,SUCCESS,127.0.0.1,2026-07-22 11:49:51.915799+08
370,1,admin,product.update,product:20,SUCCESS,127.0.0.1,2026-07-22 11:49:51.93452+08
371,1,admin,product.update,product:32,SUCCESS,127.0.0.1,2026-07-22 11:49:51.948001+08
372,1,admin,product.update,product:6,SUCCESS,127.0.0.1,2026-07-22 11:49:51.949226+08
373,1,admin,product.update,product:31,SUCCESS,127.0.0.1,2026-07-22 11:49:51.950883+08
374,1,admin,product.update,product:30,SUCCESS,127.0.0.1,2026-07-22 11:49:51.951493+08
375,1,admin,product.update,product:2,SUCCESS,127.0.0.1,2026-07-22 11:49:51.953089+08
376,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:49:51.959886+08
377,1,admin,product.update,product:29,SUCCESS,127.0.0.1,2026-07-22 11:49:51.964501+08
378,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 11:49:51.98297+08
379,1,admin,product.update,product:17,SUCCESS,127.0.0.1,2026-07-22 11:49:51.984266+08
380,1,admin,product.update,product:15,SUCCESS,127.0.0.1,2026-07-22 11:49:51.985673+08
381,1,admin,product.update,product:14,SUCCESS,127.0.0.1,2026-07-22 11:49:51.987877+08
382,1,admin,product.update,product:13,SUCCESS,127.0.0.1,2026-07-22 11:49:51.990337+08
383,1,admin,product.update,product:12,SUCCESS,127.0.0.1,2026-07-22 11:49:51.993342+08
384,1,admin,product.update,product:11,SUCCESS,127.0.0.1,2026-07-22 11:49:51.999578+08
385,1,admin,product.update,product:10,SUCCESS,127.0.0.1,2026-07-22 11:49:52.015696+08
386,1,admin,product.update,product:9,SUCCESS,127.0.0.1,2026-07-22 11:49:52.020706+08
387,1,admin,product.update,product:8,SUCCESS,127.0.0.1,2026-07-22 11:49:52.022675+08
388,1,admin,product.update,product:4,SUCCESS,127.0.0.1,2026-07-22 11:49:52.024354+08
389,1,admin,product.update,product:5,SUCCESS,127.0.0.1,2026-07-22 11:49:52.026212+08
390,1,admin,product.update,product:3,SUCCESS,127.0.0.1,2026-07-22 11:49:52.027278+08
391,1,admin,news.update,news:8,SUCCESS,127.0.0.1,2026-07-22 11:50:19.595785+08
392,1,admin,news.update,news:9,SUCCESS,127.0.0.1,2026-07-22 11:50:19.597676+08
393,1,admin,news.update,news:7,SUCCESS,127.0.0.1,2026-07-22 11:50:19.598855+08
394,1,admin,news.update,news:6,SUCCESS,127.0.0.1,2026-07-22 11:50:19.599002+08
395,1,admin,news.update,news:1,SUCCESS,127.0.0.1,2026-07-22 11:50:19.599338+08
396,1,admin,news.update,news:5,SUCCESS,127.0.0.1,2026-07-22 11:50:19.599192+08
397,1,admin,news.update,news:4,SUCCESS,127.0.0.1,2026-07-22 11:50:19.614252+08
398,1,admin,news.update,news:3,SUCCESS,127.0.0.1,2026-07-22 11:50:19.618658+08
399,1,admin,news.update,news:2,SUCCESS,127.0.0.1,2026-07-22 11:50:19.619165+08
400,1,admin,news.update,news:1,SUCCESS,127.0.0.1,2026-07-22 11:50:37.642817+08
401,1,admin,news.update,news:6,SUCCESS,127.0.0.1,2026-07-22 11:50:37.643149+08
402,1,admin,news.update,news:8,SUCCESS,127.0.0.1,2026-07-22 11:50:37.644186+08
403,1,admin,news.update,news:7,SUCCESS,127.0.0.1,2026-07-22 11:50:37.644523+08
404,1,admin,news.update,news:9,SUCCESS,127.0.0.1,2026-07-22 11:50:37.644917+08
405,1,admin,news.update,news:2,SUCCESS,127.0.0.1,2026-07-22 11:50:37.645276+08
406,1,admin,news.update,news:5,SUCCESS,127.0.0.1,2026-07-22 11:50:37.666945+08
407,1,admin,news.update,news:3,SUCCESS,127.0.0.1,2026-07-22 11:50:37.66895+08
408,1,admin,news.update,news:4,SUCCESS,127.0.0.1,2026-07-22 11:50:37.669133+08
409,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:51:39.97925+08
410,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:51:39.979436+08
411,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:51:39.980005+08
412,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:55:06.897729+08
414,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:55:06.900195+08
413,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:55:06.900013+08
415,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:55:24.468126+08
416,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:55:24.469004+08
417,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:55:24.469196+08
418,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:58:02.0433+08
419,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:58:02.048276+08
420,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:58:02.066888+08
421,1,admin,product.update,product:26,SUCCESS,127.0.0.1,2026-07-22 11:58:02.070657+08
422,1,admin,product.update,product:42,SUCCESS,127.0.0.1,2026-07-22 11:58:02.073088+08
423,1,admin,product.update,product:39,SUCCESS,127.0.0.1,2026-07-22 11:58:02.075599+08
424,1,admin,product.update,product:41,SUCCESS,127.0.0.1,2026-07-22 11:58:02.077746+08
425,1,admin,product.update,product:40,SUCCESS,127.0.0.1,2026-07-22 11:58:02.08067+08
426,1,admin,product.update,product:28,SUCCESS,127.0.0.1,2026-07-22 11:58:02.090296+08
427,1,admin,product.update,product:27,SUCCESS,127.0.0.1,2026-07-22 11:58:02.098396+08
428,1,admin,product.update,product:38,SUCCESS,127.0.0.1,2026-07-22 11:58:02.10366+08
429,1,admin,product.update,product:25,SUCCESS,127.0.0.1,2026-07-22 11:58:02.113292+08
430,1,admin,product.update,product:24,SUCCESS,127.0.0.1,2026-07-22 11:58:02.115149+08
431,1,admin,product.update,product:37,SUCCESS,127.0.0.1,2026-07-22 11:58:02.115239+08
432,1,admin,product.update,product:36,SUCCESS,127.0.0.1,2026-07-22 11:58:02.117671+08
433,1,admin,product.update,product:23,SUCCESS,127.0.0.1,2026-07-22 11:58:02.126706+08
434,1,admin,product.update,product:35,SUCCESS,127.0.0.1,2026-07-22 11:58:02.127569+08
435,1,admin,product.update,product:22,SUCCESS,127.0.0.1,2026-07-22 11:58:02.141388+08
436,1,admin,product.update,product:34,SUCCESS,127.0.0.1,2026-07-22 11:58:02.147968+08
437,1,admin,product.update,product:21,SUCCESS,127.0.0.1,2026-07-22 11:58:02.14977+08
438,1,admin,product.update,product:33,SUCCESS,127.0.0.1,2026-07-22 11:58:02.151634+08
439,1,admin,product.update,product:20,SUCCESS,127.0.0.1,2026-07-22 11:58:02.156433+08
440,1,admin,product.update,product:32,SUCCESS,127.0.0.1,2026-07-22 11:58:02.158294+08
441,1,admin,product.update,product:6,SUCCESS,127.0.0.1,2026-07-22 11:58:02.163645+08
442,1,admin,product.update,product:31,SUCCESS,127.0.0.1,2026-07-22 11:58:02.175211+08
443,1,admin,product.update,product:2,SUCCESS,127.0.0.1,2026-07-22 11:58:02.18262+08
444,1,admin,product.update,product:30,SUCCESS,127.0.0.1,2026-07-22 11:58:02.185875+08
445,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:58:02.192092+08
446,1,admin,product.update,product:29,SUCCESS,127.0.0.1,2026-07-22 11:58:02.195021+08
447,1,admin,product.update,product:17,SUCCESS,127.0.0.1,2026-07-22 11:58:02.197274+08
448,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 11:58:02.20293+08
449,1,admin,product.update,product:15,SUCCESS,127.0.0.1,2026-07-22 11:58:02.237758+08
450,1,admin,product.update,product:14,SUCCESS,127.0.0.1,2026-07-22 11:58:02.23829+08
451,1,admin,product.update,product:13,SUCCESS,127.0.0.1,2026-07-22 11:58:02.244311+08
452,1,admin,product.update,product:10,SUCCESS,127.0.0.1,2026-07-22 11:58:02.253855+08
453,1,admin,product.update,product:12,SUCCESS,127.0.0.1,2026-07-22 11:58:02.25514+08
454,1,admin,product.update,product:11,SUCCESS,127.0.0.1,2026-07-22 11:58:02.256217+08
455,1,admin,product.update,product:9,SUCCESS,127.0.0.1,2026-07-22 11:58:02.266411+08
456,1,admin,product.update,product:8,SUCCESS,127.0.0.1,2026-07-22 11:58:02.268669+08
457,1,admin,product.update,product:5,SUCCESS,127.0.0.1,2026-07-22 11:58:02.270287+08
458,1,admin,product.update,product:4,SUCCESS,127.0.0.1,2026-07-22 11:58:02.277366+08
459,1,admin,product.update,product:3,SUCCESS,127.0.0.1,2026-07-22 11:58:02.27852+08
460,1,admin,news.update,news:8,SUCCESS,127.0.0.1,2026-07-22 11:58:24.126628+08
461,1,admin,news.update,news:1,SUCCESS,127.0.0.1,2026-07-22 11:58:24.126872+08
462,1,admin,news.update,news:6,SUCCESS,127.0.0.1,2026-07-22 11:58:24.127763+08
463,1,admin,news.update,news:9,SUCCESS,127.0.0.1,2026-07-22 11:58:24.127985+08
464,1,admin,news.update,news:7,SUCCESS,127.0.0.1,2026-07-22 11:58:24.128164+08
465,1,admin,news.update,news:5,SUCCESS,127.0.0.1,2026-07-22 11:58:24.128982+08
466,1,admin,news.update,news:4,SUCCESS,127.0.0.1,2026-07-22 11:58:24.149617+08
467,1,admin,news.update,news:3,SUCCESS,127.0.0.1,2026-07-22 11:58:24.149773+08
468,1,admin,news.update,news:2,SUCCESS,127.0.0.1,2026-07-22 11:58:24.149936+08
469,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:58:36.670419+08
470,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:58:36.672082+08
471,1,admin,product.update,product:41,SUCCESS,127.0.0.1,2026-07-22 11:58:36.68201+08
472,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:58:36.684323+08
473,1,admin,product.update,product:42,SUCCESS,127.0.0.1,2026-07-22 11:58:36.685373+08
474,1,admin,product.update,product:26,SUCCESS,127.0.0.1,2026-07-22 11:58:36.686371+08
475,1,admin,product.update,product:39,SUCCESS,127.0.0.1,2026-07-22 11:58:36.695694+08
476,1,admin,product.update,product:40,SUCCESS,127.0.0.1,2026-07-22 11:58:36.696508+08
477,1,admin,product.update,product:28,SUCCESS,127.0.0.1,2026-07-22 11:58:36.709275+08
478,1,admin,product.update,product:27,SUCCESS,127.0.0.1,2026-07-22 11:58:36.714151+08
479,1,admin,product.update,product:25,SUCCESS,127.0.0.1,2026-07-22 11:58:36.719476+08
480,1,admin,product.update,product:38,SUCCESS,127.0.0.1,2026-07-22 11:58:36.72109+08
481,1,admin,product.update,product:37,SUCCESS,127.0.0.1,2026-07-22 11:58:36.723649+08
482,1,admin,product.update,product:24,SUCCESS,127.0.0.1,2026-07-22 11:58:36.725693+08
483,1,admin,product.update,product:36,SUCCESS,127.0.0.1,2026-07-22 11:58:36.733455+08
484,1,admin,product.update,product:23,SUCCESS,127.0.0.1,2026-07-22 11:58:36.740419+08
489,1,admin,product.update,product:33,SUCCESS,127.0.0.1,2026-07-22 11:58:36.766482+08
504,1,admin,product.update,product:11,SUCCESS,127.0.0.1,2026-07-22 11:58:36.850179+08
485,1,admin,product.update,product:35,SUCCESS,127.0.0.1,2026-07-22 11:58:36.7449+08
487,1,admin,product.update,product:34,SUCCESS,127.0.0.1,2026-07-22 11:58:36.759371+08
490,1,admin,product.update,product:20,SUCCESS,127.0.0.1,2026-07-22 11:58:36.772869+08
491,1,admin,product.update,product:32,SUCCESS,127.0.0.1,2026-07-22 11:58:36.774564+08
495,1,admin,product.update,product:30,SUCCESS,127.0.0.1,2026-07-22 11:58:36.810501+08
509,1,admin,product.update,product:4,SUCCESS,127.0.0.1,2026-07-22 11:58:36.869497+08
510,1,admin,product.update,product:3,SUCCESS,127.0.0.1,2026-07-22 11:58:36.870827+08
486,1,admin,product.update,product:22,SUCCESS,127.0.0.1,2026-07-22 11:58:36.756581+08
494,1,admin,product.update,product:2,SUCCESS,127.0.0.1,2026-07-22 11:58:36.797911+08
497,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:58:36.814199+08
499,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 11:58:36.818616+08
503,1,admin,product.update,product:12,SUCCESS,127.0.0.1,2026-07-22 11:58:36.849054+08
508,1,admin,product.update,product:5,SUCCESS,127.0.0.1,2026-07-22 11:58:36.866394+08
488,1,admin,product.update,product:21,SUCCESS,127.0.0.1,2026-07-22 11:58:36.759544+08
493,1,admin,product.update,product:31,SUCCESS,127.0.0.1,2026-07-22 11:58:36.792278+08
496,1,admin,product.update,product:29,SUCCESS,127.0.0.1,2026-07-22 11:58:36.812302+08
500,1,admin,product.update,product:15,SUCCESS,127.0.0.1,2026-07-22 11:58:36.823354+08
505,1,admin,product.update,product:10,SUCCESS,127.0.0.1,2026-07-22 11:58:36.851925+08
506,1,admin,product.update,product:9,SUCCESS,127.0.0.1,2026-07-22 11:58:36.854332+08
492,1,admin,product.update,product:6,SUCCESS,127.0.0.1,2026-07-22 11:58:36.778194+08
498,1,admin,product.update,product:17,SUCCESS,127.0.0.1,2026-07-22 11:58:36.816597+08
501,1,admin,product.update,product:14,SUCCESS,127.0.0.1,2026-07-22 11:58:36.833644+08
502,1,admin,product.update,product:13,SUCCESS,127.0.0.1,2026-07-22 11:58:36.844313+08
507,1,admin,product.update,product:8,SUCCESS,127.0.0.1,2026-07-22 11:58:36.861136+08
511,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 11:59:35.198442+08
512,1,admin,product.update,product:41,SUCCESS,127.0.0.1,2026-07-22 11:59:35.661314+08
513,1,admin,product.update,product:26,SUCCESS,127.0.0.1,2026-07-22 11:59:36.101618+08
514,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 11:59:36.547067+08
515,1,admin,product.update,product:42,SUCCESS,127.0.0.1,2026-07-22 11:59:36.979973+08
516,1,admin,product.update,product:39,SUCCESS,127.0.0.1,2026-07-22 11:59:37.406836+08
517,1,admin,product.update,product:19,SUCCESS,127.0.0.1,2026-07-22 11:59:37.847865+08
518,1,admin,product.update,product:40,SUCCESS,127.0.0.1,2026-07-22 11:59:38.298603+08
519,1,admin,product.update,product:28,SUCCESS,127.0.0.1,2026-07-22 11:59:38.757501+08
520,1,admin,product.update,product:7,SUCCESS,127.0.0.1,2026-07-22 11:59:39.192394+08
521,1,admin,product.update,product:27,SUCCESS,127.0.0.1,2026-07-22 11:59:39.644343+08
522,1,admin,product.update,product:38,SUCCESS,127.0.0.1,2026-07-22 11:59:40.077806+08
523,1,admin,product.update,product:25,SUCCESS,127.0.0.1,2026-07-22 11:59:40.5347+08
524,1,admin,product.update,product:37,SUCCESS,127.0.0.1,2026-07-22 11:59:40.982871+08
525,1,admin,product.update,product:24,SUCCESS,127.0.0.1,2026-07-22 11:59:41.407685+08
526,1,admin,product.update,product:36,SUCCESS,127.0.0.1,2026-07-22 11:59:41.84239+08
527,1,admin,product.update,product:23,SUCCESS,127.0.0.1,2026-07-22 11:59:42.297614+08
528,1,admin,product.update,product:35,SUCCESS,127.0.0.1,2026-07-22 11:59:42.73643+08
529,1,admin,product.update,product:22,SUCCESS,127.0.0.1,2026-07-22 11:59:43.173359+08
530,1,admin,product.update,product:34,SUCCESS,127.0.0.1,2026-07-22 11:59:43.628111+08
531,1,admin,product.update,product:21,SUCCESS,127.0.0.1,2026-07-22 11:59:44.078181+08
532,1,admin,product.update,product:33,SUCCESS,127.0.0.1,2026-07-22 11:59:44.53749+08
533,1,admin,product.update,product:20,SUCCESS,127.0.0.1,2026-07-22 11:59:44.980285+08
534,1,admin,product.update,product:32,SUCCESS,127.0.0.1,2026-07-22 11:59:45.433607+08
535,1,admin,product.update,product:6,SUCCESS,127.0.0.1,2026-07-22 11:59:45.872295+08
536,1,admin,product.update,product:31,SUCCESS,127.0.0.1,2026-07-22 11:59:46.305078+08
537,1,admin,product.update,product:2,SUCCESS,127.0.0.1,2026-07-22 11:59:46.753738+08
538,1,admin,product.update,product:30,SUCCESS,127.0.0.1,2026-07-22 11:59:47.203977+08
539,1,admin,product.update,product:1,SUCCESS,127.0.0.1,2026-07-22 11:59:47.659592+08
540,1,admin,product.update,product:29,SUCCESS,127.0.0.1,2026-07-22 11:59:48.108378+08
541,1,admin,product.update,product:17,SUCCESS,127.0.0.1,2026-07-22 11:59:48.583391+08
542,1,admin,product.update,product:15,SUCCESS,127.0.0.1,2026-07-22 11:59:49.024123+08
543,1,admin,product.update,product:14,SUCCESS,127.0.0.1,2026-07-22 11:59:49.450529+08
544,1,admin,product.update,product:13,SUCCESS,127.0.0.1,2026-07-22 11:59:49.919109+08
545,1,admin,product.update,product:12,SUCCESS,127.0.0.1,2026-07-22 11:59:50.372729+08
546,1,admin,product.update,product:11,SUCCESS,127.0.0.1,2026-07-22 11:59:50.812046+08
547,1,admin,product.update,product:10,SUCCESS,127.0.0.1,2026-07-22 11:59:51.271871+08
548,1,admin,product.update,product:9,SUCCESS,127.0.0.1,2026-07-22 11:59:51.73271+08
549,1,admin,product.update,product:8,SUCCESS,127.0.0.1,2026-07-22 11:59:52.161711+08
550,1,admin,product.update,product:5,SUCCESS,127.0.0.1,2026-07-22 11:59:52.596855+08
551,1,admin,product.update,product:4,SUCCESS,127.0.0.1,2026-07-22 11:59:53.047569+08
552,1,admin,product.update,product:3,SUCCESS,127.0.0.1,2026-07-22 11:59:53.511847+08
553,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 12:00:09.391444+08
554,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 12:00:51.6346+08
555,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 12:00:52.217325+08
556,1,admin,product.update,product:26,SUCCESS,127.0.0.1,2026-07-22 12:40:37.096741+08
557,1,admin,product.update,product:16,SUCCESS,127.0.0.1,2026-07-22 12:40:37.097691+08
558,1,admin,product.update,product:42,SUCCESS,127.0.0.1,2026-07-22 12:40:37.112965+08
559,1,admin,product.update,product:39,SUCCESS,127.0.0.1,2026-07-22 12:40:37.115433+08
560,1,admin,product.update,product:40,SUCCESS,127.0.0.1,2026-07-22 12:40:37.127603+08
561,1,admin,product.update,product:28,SUCCESS,127.0.0.1,2026-07-22 12:40:37.131793+08
562,1,admin,product.update,product:18,SUCCESS,127.0.0.1,2026-07-22 12:40:37.136385+08
563,1,admin,product.update,product:27,SUCCESS,127.0.0.1,2026-07-22 12:40:37.145535+08
564,1,admin,product.update,product:38,SUCCESS,127.0.0.1,2026-07-22 12:40:37.149693+08
565,1,admin,product.update,product:25,SUCCESS,127.0.0.1,2026-07-22 12:40:37.154819+08
566,1,admin,product.update,product:37,SUCCESS,127.0.0.1,2026-07-22 12:40:37.163008+08
567,1,admin,product.update,product:24,SUCCESS,127.0.0.1,2026-07-22 12:40:37.167895+08
568,1,admin,product.update,product:36,SUCCESS,127.0.0.1,2026-07-22 12:40:37.173773+08
569,1,admin,product.update,product:23,SUCCESS,127.0.0.1,2026-07-22 12:40:37.179918+08
570,1,admin,product.update,product:35,SUCCESS,127.0.0.1,2026-07-22 12:40:37.183441+08
571,1,admin,product.update,product:22,SUCCESS,127.0.0.1,2026-07-22 12:40:37.190406+08
572,1,admin,product.update,product:34,SUCCESS,127.0.0.1,2026-07-22 12:40:37.197715+08
573,1,admin,product.update,product:21,SUCCESS,127.0.0.1,2026-07-22 12:40:37.199518+08
574,1,admin,product.update,product:33,SUCCESS,127.0.0.1,2026-07-22 12:40:37.20582+08
575,1,admin,product.update,product:20,SUCCESS,127.0.0.1,2026-07-22 12:40:37.216854+08
